EAN,amount,brand,capacity,category,description,extras,image_url,ingredients,origin,price,seller,storage,title,url,weight
,3 l,,,Napoje > Napoje gazowane i niegazowane > Cola,,,https://www.carrefour.pl/images/product/350x350/pepsi-lime-napoj-gazowany-3-l-2-x-15-l-2l9if2.jpg,"woda, dwutlenek węgla, barwnik (E150d), kwasy (kwas cytrynowy, kwas fosforowy), aromaty, w tym kofeina, substancje słodzące (aspartam, acesulfam K), regulator kwasowości (cytryniany sodu)
",,6.99,Carrefour,Przechowywać w chłodnym i suchym miejscu. Chronić przed działaniem promieni słonecznych i przemarzaniem.,"Pepsi Lime Napój gazowany 3 l (2 x 1,5 l)",https://www.carrefour.pl:443/napoje/napoje-gazowane-i-niegazowane/cola/pepsi-lime-napoj-gazowany-3-l-2-x-15-l,
,"0,5 kg",,,"Napoje > Kawy, herbaty, kakao > Kawy","Coffee Gold Crema
- Mieszanka premium
- Kawa z plantacji Ameryki Południowej, Afryki i Azji.
- Delikatna, aromatyczna, doskonale smakuje z mlekiem.
- Niska kwasowość.",,https://www.carrefour.pl/images/product/350x350/woseba-coffee-gold-crema-kawa-palona-mielona-500-g-k4raoo.jpg,,,25.99,Carrefour,"Maksymalna temperatura 27°C<br>Wilgotność 65%<br><br>Po otwarciu przechowywać w suchym i chłodnym miejscu, w szczelnie zamkniętym opakowaniu.",Woseba Coffee Gold Crema Kawa palona mielona 500 g,https://www.carrefour.pl:443/napoje/kawy-herbaty-kakao/kawy-5u/woseba-coffee-gold-crema-kawa-palona-mielona-500-g,
,"0,185 kg",,,"Napoje > Kawy, herbaty, kakao > Kawy","Delektuj się bogactwem smaku i aromatu nowej kawy Nescafé Fine Selection. Złoto-brązowe kryształki, które powstały z wyselekcjonowanych, starannie wypalanych ziaren są gwarancją najwyższej jakości.

Oddaj się chwili przyjemności z nową Nescafé Fine Selection.",,https://www.carrefour.pl/images/product/350x350/nescafe-fine-selection-kawa-rozpuszczalna-185-g-f8obgf.jpg,,,16.99,Carrefour,Przechowywać w suchym i chłodnym miejscu.,Nescafé Fine Selection Kawa rozpuszczalna 185 g,https://www.carrefour.pl:443/napoje/kawy-herbaty-kakao/kawy-5u/nescafe-fine-selection-kawa-rozpuszczalna-185-g,
,"0,036 kg",,,"Napoje > Kawy, herbaty, kakao > Herbaty",,,https://www.carrefour.pl/images/product/350x350/carrefour-selection-herbata-czarna-o-smaku-owocow-czerwonych-36-g-20-x-18-g-gbj2no.jpg,"herbata czarna Ceylon 93,25%, naturalne aromaty (zawierają <span style='font-weight: bold;text-decoration: underline;'>migdały</span>), kawałki czerwonych owoców 3% (truskawki 1%, maliny 1%, czarna porzeczka 1%)
",,9.99,Carrefour,"Przechowywać w czystym, suchym i chłodnym miejscu, z dala od światła.","Carrefour Selection Herbata czarna o smaku owoców czerwonych 36 g (20 x 1,8 g)",https://www.carrefour.pl:443/napoje/kawy-herbaty-kakao/herbaty-h8/carrefour-selection-herbata-czarna-o-smaku-owocow-czerwonych-36-g-20-x-18-g,
,"0,5 kg",,,"Napoje > Kawy, herbaty, kakao > Kawy","- 100% Arabica
- Kawa zbierana zarówno na plantacjach, jak i z krzewów dziko rosnących.
- Wysokiej jakości ziarna i specjalny proces prażenia nadają jej unikatowy i bogaty smak.
- Niska kwasowość.

Stopień prażenia - Medium Dark",,https://www.carrefour.pl/images/product/350x350/woseba-caffe-superiore-espresso-kawa-palona-ziarnista-500-g-hujfil.jpg,,,26.99,Carrefour,"Po otwarciu przechowywać w suchym i chłodnym miejscu, w szczelnie zamkniętym opakowaniu.",Woseba Caffé Superiore Espresso Kawa palona ziarnista 500 g,https://www.carrefour.pl:443/napoje/kawy-herbaty-kakao/kawy-5u/woseba-caffe-superiore-espresso-kawa-palona-ziarnista-500-g,
,"1,5 l",,,"Napoje > Napoje gazowane i niegazowane > Lemoniada, oranżada, toniki","Co powiesz na klasyk sam w sobie? Oryginalny smak przynosi natychmiastowe orzeźwienie i w ogóle nie czujesz świątecznej spiny. Jak świętować, to tylko z Pepsi.
",,https://www.carrefour.pl/images/product/350x350/pepsi-napoj-gazowany-15-l-7b9ep1.jpg,"woda, cukier, dwutlenek węgla, barwnik (E150d), kwas (kwas fosforowy), aromaty, w tym kofeina
",,4.69,Carrefour,Przechowywać w chłodnym i suchym miejscu. Chronić przed działaniem promieni słonecznych i przemarzaniem.,"Pepsi Napój gazowany 1,5 l",https://www.carrefour.pl:443/napoje/napoje-gazowane-i-niegazowane/lemoniada-oranzada-toniki/pepsi-napoj-gazowany-15-l,
,"0,5 l",,,"Napoje > Napoje gazowane i niegazowane > Lemoniada, oranżada, toniki",,,https://www.carrefour.pl/images/product/350x350/cocacola-lime-napoj-gazowany-500-ml-e5922v.jpg,"woda, cukier, dwutlenek węgla, sok limonkowy (0,5%) z soku zagęszczonego, barwnik E 150d, kwas: kwas fosforowy, aromaty w tym kofeina, regulator kwasowości: cytryniany sodu, substancja konserwująca: benzoesan sodu
",,3.49,Carrefour,Przechowywać w chłodnym i suchym miejscu. Chronić przed działaniem promieni słonecznych.,Coca-Cola Lime Napój gazowany 500 ml,https://www.carrefour.pl:443/napoje/napoje-gazowane-i-niegazowane/lemoniada-oranzada-toniki/cocacola-lime-napoj-gazowany-500-ml,
,"0,33 l",,,"Napoje > Napoje gazowane i niegazowane > Lemoniada, oranżada, toniki","Czas wykręcić coś z ekipą i spróbować czegoś nowego. Uwaga, wjeżdża limonkowe orzeźwienie! Jak świętować, to tylko z Pepsi Lime.",,https://www.carrefour.pl/images/product/350x350/pepsi-lime-napoj-gazowany-330-ml-mn-oejaa1.jpg,"woda, dwutlenek węgla, barwnik (E150d), kwasy (kwas cytrynowy, kwas fosforowy), aromaty, w tym kofeina, substancje słodzące (aspartam, acesulfam K), regulator kwasowości (cytryniany sodu)
",,2.39,Carrefour,Przechowywać w chłodnym i suchym miejscu. Chronić przed działaniem promieni słonecznych i przemarzaniem.,Pepsi Lime Napój gazowany 330 ml,https://www.carrefour.pl:443/napoje/napoje-gazowane-i-niegazowane/lemoniada-oranzada-toniki/pepsi-lime-napoj-gazowany-330-ml-mn,
,"0,5 l",,,"Napoje > Soki, nektary i syropy > Do kieszeni","Kultowe napoje Tymbark to połączenie smaku i orzeźwienia, które od lat wnoszą do życia radość, humor i pozytywne myślenie! Dobre wróżby spod kapsla nie tylko wywołują uśmiech, ale też dodają odwagi, pocieszają i motywują do działania. Różnorodne połączenia owoców nie pozwalają się nudzić! Oprócz znanych i lubianych smaków, takich jak kultowe jabłko - mięta i jabłko - wiśnia, stale dostarczamy nowych, zaskakujących kompozycji.

- powstają na bazie naturalnego soku
- nie zawierają konserwantów
- nie zawierają substancji zagęszczających i stabilizatorów

Kompozycja o wyrazistym, orzeźwiającym smaku to połączenie aromatycznych jabłek i wyselekcjonowanych brzoskwiń o soczystym miąższu.",,https://www.carrefour.pl/images/product/350x350/tymbark-napoj-jablko-brzoskwinia-500-ml-3vas8e.jpg,"woda, sok jabłkowy z zagęszczonego soku (19%), syrop glukozowo-fruktozowy (G) i/lub cukier (D), sok brzoskwiniowy z zagęszczonego soku (1%), regulator kwasowości - kwas cytrynowy, aromat, D, G - w zależności od użytego składnika: patrz nadruk w górnej części opakowania lub poniżej etykiety
",,2.29,Carrefour,Chronić przed światłem. Po otwarciu przechowywać w lodówce nie dłużej niż 48 godz.,Tymbark Napój jabłko brzoskwinia 500 ml,https://www.carrefour.pl:443/napoje/soki-nektary-i-syropy/do-kieszeni/tymbark-napoj-jablko-brzoskwinia-500-ml,
,"0,5 kg",,,"Napoje > Kawy, herbaty, kakao > Kawy","- 100% Arabica
- Kawa z plantacji położonych powyżej 1200 m n.p.m.
- Specjalny proces prażenia nadał jej harmonijny, delikatny, pełny smak.
- Niska kwasowość.

Stopień prażenia - Medium",,https://www.carrefour.pl/images/product/350x350/woseba-cafe-especial-arabica-kawa-palona-mielona-500-g-rmemp8.jpg,,,25.99,Carrefour,"Po otwarciu przechowywać w suchym i chłodnym miejscu, w szczelnie zamkniętym opakowaniu.",Woseba Café Especial Arabica Kawa palona mielona 500 g,https://www.carrefour.pl:443/napoje/kawy-herbaty-kakao/kawy-5u/woseba-cafe-especial-arabica-kawa-palona-mielona-500-g,
,"0,5 l",,,"Napoje > Soki, nektary i syropy > Owocowo-warzywne","To dla nas bardzo ważne, aby Drugie Śniadanie było pożywnym, szybkim i prostym posiłkiem. Przygotowując je, korzystaliśmy wyłącznie ze starannie wyselekcjonowanych składników.

Nowoczesna interpretacja klasycznej pomidorowej - aromatyczne pomidory z dodatkiem oliwy z oliwek. Po prostu pycha!",,https://www.carrefour.pl/images/product/350x350/drugie-sniadanie-plynna-przekaska-pomidor-marchew-pietruszka-500-ml-2sm818.jpg,"przecier pomidorowy (82%), marchew (10%), pietruszka (3%), <span style='font-weight: bold;'>seler</span>, oliwa z oliwek (1,5%), sól, przyprawy w tym: bazylia, oregano, ekstrakty przypraw
",,5.99,Carrefour,Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać w lodówce i spożyć w ciągu 48 godzin.,Drugie śniadanie Płynna przekąska pomidor marchew pietruszka 500 ml,https://www.carrefour.pl:443/napoje/soki-nektary-i-syropy/owocowowarzywne/drugie-sniadanie-plynna-przekaska-pomidor-marchew-pietruszka-500-ml,
,"0,25 l",,,Napoje > Napoje gazowane i niegazowane > Dla sportowców,Lavazza Cappuccino na zimno: Najwyższej jakości mleko doskonale skomponowane z niepowtarzalnym aksamitnym smakiem włoskiej kawy Lavazza,,https://www.carrefour.pl/images/product/350x350/lavazza-cappuccino-napoj-mleczny-z-kawa-250-ml-m60h90.jpg,"<span style='font-weight: bold;'>MLEKO</span> 75% (<span style='font-weight: bold;'>MLEKO</span> częściowo odtłuszczone oraz <span style='font-weight: bold;'>MLEKO</span> o zawartości tłuszczu 3,2%),, kawa Lavazza 17% (napar, kawa rozpuszczalna), cukier, maltodekstryna, regulatory kwasowości (wodorotlenek sodu, fosforany potasu), przeciwutleniacz (kwas askorbinowy)
",,8.89,Carrefour,Po otwarciu przechowuj w lodówce.,Lavazza Cappuccino Napój mleczny z kawą 250 ml,https://www.carrefour.pl:443/napoje/napoje-gazowane-i-niegazowane/dla-sportowcow/lavazza-cappuccino-napoj-mleczny-z-kawa-250-ml,
,"0,225 kg",,,"Napoje > Kawy, herbaty, kakao > Kawy","Zawsze możesz liczyć na sprawdzoną jakość kawy Gala Ulubiona potwierdzoną znakiem jakości Q. Znak jakości Q, to znak zastrzeżony na rzecz PCBC S.A., przyznawany wyrobom charakteryzującym się ponadstandardową jakością oraz walorami użytkowymi.

Tradycyjny sposób palenia zapewnia pełny smak i intensywny aromat kawy Gala Ulubiona. Kawa Gala to najlepszy wybór, aby delektować się chwilami przyjemności z najbliższymi.",,https://www.carrefour.pl/images/product/350x350/gala-ulubiona-kawa-palona-mielona-225-g-l19edk.jpg,,,10.69,Carrefour,"Po otwarciu kawę przechowywać w szczelnie zamkniętym pojemniku, w suchym i chłodnym miejscu.",Gala Ulubiona Kawa palona mielona 225 g,https://www.carrefour.pl:443/napoje/kawy-herbaty-kakao/kawy-5u/gala-ulubiona-kawa-palona-mielona-225-g,
,"0,09 kg",,,"Napoje > Kawy, herbaty, kakao > Herbaty","Kompozycja czarnych herbat. Inspiracja z Cejlonu
Orientalne ogrody słyną z wielobarwności egzotycznej przyrody, pełnej niezwykłych aromatów i smaków. Lipton Oriental Garden to wyjątkowa kompozycja czarnych herbat, powstała ze starannie wyselekcjonowanych młodych listków, która swym łagodnym, kwiatowym smakiem nawiązuje do bogactwa orientalnej przyrody rodem z aromatycznego Cejlonu.

Doskonała, by smakować chwile.",,https://www.carrefour.pl/images/product/350x350/lipton-oriental-garden-herbata-czarna-90-g-50-torebek-ktkg3v.jpg,"herbata czarna*, naturalny aromat, *Certyfikowane Rainforest Alliance
",,17.49,Carrefour,Przechowywać w suchym i ciemnym miejscu.,Lipton Oriental Garden Herbata czarna 90 g (50 torebek),https://www.carrefour.pl:443/napoje/kawy-herbaty-kakao/herbaty-h8/lipton-oriental-garden-herbata-czarna-90-g-50-torebek,
,"0,5 kg",,,"Napoje > Kawy, herbaty, kakao > Kawy","Mocca Fix Gold to mieszanka wysokiej jakości kaw pochodzących z Ameryki Południowej, Afryki i Azji. Specjalny proces prażenia ziaren nadał jej charakterystyczny intensywny aromat i pełny, harmonijny smak.",,https://www.carrefour.pl/images/product/350x350/woseba-mocca-fix-gold-kawa-palona-ziarnista-500-g-ukeq1c.jpg,,,24.99,Carrefour,"Po otwarciu przechowywać w suchym i chłodnym miejscu, w szczelnie zamkniętym opakowaniu.",Woseba Mocca Fix Gold Kawa palona ziarnista 500 g,https://www.carrefour.pl:443/napoje/kawy-herbaty-kakao/kawy-5u/woseba-mocca-fix-gold-kawa-palona-ziarnista-500-g-1c,
,"0,5 l",,,Napoje > Wody > Gazowane,"Woda wydobywana ze złoża w Piwnicznej-Zdroju
zawiera wapń, magnez, wodorowęglany
z odwiertów: P5, P6, P8, P9, P11, P14, P17, P18
woda napowietrzana i filtrowana
naturalna woda mineralna nasycona CO2
wysokonasycona dwutlenkiem węgla - powyżej 4000 mg/l CO2

Nagroda Znakomity Smak przyznawana przez International Taste Institute - nieprzerwanie od 2010 r.",,https://www.carrefour.pl/images/product/350x350/piwniczanka-naturalna-woda-mineralna-wysokonasycona-co2-05-l-dcjqio.jpg,,,1.49,Carrefour,"Przechowywać w suchym, chłodnym, wolnym od obcych zapachów miejscu. Chronić przed działaniem promieni słonecznych i przemrożeniem.","Piwniczanka Naturalna woda mineralna wysokonasycona CO2 0,5 l",https://www.carrefour.pl:443/napoje/wody/gazowane/piwniczanka-naturalna-woda-mineralna-wysokonasycona-co2-05-l,
,2 l,,,"Napoje > Soki, nektary i syropy > Multiwitamina i wielosmakowe","Kultowe napoje Tymbark to połączenie smaku i orzeźwienia, które od lat wnoszą do życia radość, humor i pozytywne myślenie! Dobre wróżby spod kapsla nie tylko wywołują uśmiech, ale też dodają odwagi, pocieszają i motywują do działania. Różnorodne połączenia owoców nie pozwalają się nudzić! Oprócz znanych i lubianych smaków, takich jak kultowe jabłko - mięta i jabłko - wiśnia, stale dostarczamy nowych, zaskakujących kompozycji.

- powstają na bazie naturalnego soku
- nie zawierają konserwantów
- nie zawierają substancji zagęszczających i stabilizatorów

Orzeźwiające połączenie soczystych jabłek i mięty to prawdziwa klasyka wśród napojów Tymbark. Przyjemnie schłodzony napój gasi pragnienie nawet w upalne dni.",,https://www.carrefour.pl/images/product/350x350/tymbark-napoj-jablko-mieta-2-l-9nn03t.jpg,"woda, sok jabłkowy z zagęszczonego soku (20%), syrop glukozowo-fruktozowy (G) i/lub cukier (D), regulator kwasowości - kwas cytrynowy, ekstrakt z mięty, D, G - w zależności od użytego składnika: patrz nadruk na wierzchu opakowania
",,5.39,Carrefour,Po otwarciu przechowywać w lodówce nie dłużej niż 48 godz.,Tymbark Napój jabłko mięta 2 l,https://www.carrefour.pl:443/napoje/soki-nektary-i-syropy/multiwitamina-i-wielosmakowe/tymbark-napoj-jablko-mieta-2-l,
,1 szt.,,,"Napoje > Kawy, herbaty, kakao > Herbaty","Magic Apple - kusząca i wyśmienita mieszanka herbatek owocowych.
Ciesz się smakiem soczystych, dojrzałych na słońcu jabłek, które zostały zmieszane z delikatnym cynamonem i innymi starannie dobranymi składnikami tworząc tę unikatową i wykwintną kompozycję herbatek owocowych. Teekanne „Magic Apple"" przynosi Ci wspaniałe chwile przez wszystkie pory roku.",,https://www.carrefour.pl/images/product/350x350/teekanne-world-of-fruits-magic-apple-mieszanka-herbatek-owocowych-45-g-20-x-225-g-fb2e9v.jpg,"jabłko (39%), cynamon (11%), hibiskus, liście słodkich jeżyn, owoc dzikiej róży, aromat cynamonowy, skórka pomarańczy, korzenie cykorii, aromat jabłkowy, lukrecja, regulator kwasowości: kwas cytrynowy
",,5.69,Carrefour,"Przechowywać w suchym, chłodnym miejscu. ","Teekanne World of Fruits Magic Apple Aromatyzowana mieszanka herbatek 45 g (20 x 2,25 g)",https://www.carrefour.pl:443/napoje/kawy-herbaty-kakao/herbaty-h8/teekanne-world-of-fruits-magic-apple-aromatyzowana-mieszanka-herbatek-45-g-20-x-225-g,
,"0,5 kg",,,"Napoje > Kawy, herbaty, kakao > Kawy","Kawa Mocca Fix Gold to mieszanka ziaren pochodzących z Afryki, Azji i Ameryki Południowej. Jej niepowtarzalny aromat i harmonijny smak są wynikiem specjalnego procesu prażenia.",,https://www.carrefour.pl/images/product/350x350/woseba-mocca-fix-gold-kawa-palona-mielona-500-g-vob8or.jpg,,,19.99,Carrefour,"Po otwarciu przechowywać w suchym i chłodnym miejscu, w szczelnie zamkniętym opakowaniu.",Woseba Mocca Fix Gold Kawa palona mielona 500 g,https://www.carrefour.pl:443/napoje/kawy-herbaty-kakao/kawy-5u/woseba-mocca-fix-gold-kawa-palona-mielona-500-g-de,
,"0,35 kg",,,"Napoje > Mleko, napoje mleczne i roślinne > Napoje mleczne, kawowe","Bogaty w białko, które przyczynia się do wzrostu masy mięśniowej oraz pomaga w utrzymaniu zdrowych kości.
Bogaty w wapń, potrzebny do utrzymania zdrowych kości i zębów, pomagający w prawidłowym funkcjonowaniu mięśni.
Źródło witaminy B2, która pomaga w prawidłowym funkcjonowaniu układu nerwowego oraz w utrzymaniu prawidłowego widzenia i zachowaniu zdrowej skóry.
Źródło kwasu pantotenowego, który przyczynia się do zmniejszenia uczucia zmęczenia, znużenia.
Bez dodatku cukrów. Zawiera naturalnie występujące cukry.
80% mniej laktozy

Korzystne działanie występuje w przypadku spożycia 350 g produktu dziennie. Pamiętaj o zróżnicowanym sposobie żywienia i zdrowym trybie życia.",,https://www.carrefour.pl/images/product/350x350/mlekovita-super-body-active-mleczny-napoj-proteinowy-smak-bananowy-350-g-g159ln.jpg,"<span style='font-weight: bold;text-decoration: underline;'>mleko</span>, białka <span style='font-weight: bold;text-decoration: underline;'>mleka</span>, aromaty naturalne, stabilizator: karagen, substancja słodząca: sukraloza
",,4.79,Carrefour,Przechowywać w temperaturze poniżej 25°C. Po otwarciu opakowania przechowywać w warunkach chłodniczych nie dłużej niż 48 godzin.,Mlekovita Super Body Active Mleczny napój proteinowy smak banana 350 g,https://www.carrefour.pl:443/napoje/mleko-napoje-mleczne-i-roslinne/napoje-mleczne-kawowe/mlekovita-super-body-active-mleczny-napoj-proteinowy-smak-banana-350-g,
,"0,7 kg",,,"Napoje > Mleko, napoje mleczne i roślinne > Mleko UHT","WPC 80 to propozycja dla osób prowadzących aktywny tryb życia, które chcą żyć zdrowo i mieć dobre samopoczucie.

Zalety WPC 80
- Wysoka zawartość białka
 - Białko przyczynia się do wzrostu masy mięśniowej
 - Białko pomaga w utrzymaniu masy mięśniowej
 - Białko pomaga w utrzymaniu zdrowych kości
- Zawiera aminokwasy BCAA**
- Doskonale się miesza
- Wysoka zawartość wapnia
- Bez słodzików i aromatów

Korzystne działanie występuje w przypadku spożywania 2 porcji (60 g) dziennie produktu WPC 80.
Pamiętaj o zróżnicowanym sposobie żywienia i zdrowym trybie życia.

** BCAA - aminokwasy egzogenne rozgałęzione: walina, izoleucyna, leucyna.",,https://www.carrefour.pl/images/product/350x350/super-body-active-wpc-80-koncentrat-bialek-serwatkowych-700-g-2ule8e.jpg,"koncentrat białek serwatkowych (<span style='text-decoration: underline;'>z <span style='text-decoration: underline;'>mleka</span> krowiego</span>)
",,30.89,Carrefour,Przechowywać w temperaturze pokojowej w szczelnie zamkniętym opakowaniu.,Super Body Active WPC 80 Koncentrat białek serwatkowych 700 g,https://www.carrefour.pl:443/napoje/mleko-napoje-mleczne-i-roslinne/mleko-uht/super-body-active-wpc-80-koncentrat-bialek-serwatkowych-700-g,
,"1,5 l",,,Napoje > Wody > Niegazowane,"Woda wydobywana ze złoża w Piwnicznej-Zdroju
zawiera wapń, magnez, wodorowęglany
z odwiertów: P5, P6, P8, P9, P11, P14, P17, P18
woda napowietrzana i filtrowana
naturalna woda mineralna nasycona CO2
średnionasycona dwutlenkiem węgla - od stężenia 1500 do 4000 mg/l CO2

Nagroda Znakomity Smak przyznawana przez International Taste Institute - nieprzerwanie od 2010 r.",,https://www.carrefour.pl/images/product/350x350/piwniczanka-naturalna-woda-mineralna-niskonasycona-co2-15-l-745q6d.jpg,,,2.29,Carrefour,"Przechowywać w suchym, chłodnym, wolnym od obcych zapachów miejscu. Chronić przed działaniem promieni słonecznych i przemrożeniem. Po otwarciu spożyć w ciągu 7 dni.","Piwniczanka Naturalna woda mineralna niskonasycona CO2 1,5 l",https://www.carrefour.pl:443/napoje/wody/niegazowane/piwniczanka-naturalna-woda-mineralna-niskonasycona-co2-15-l,
